Date,User,Message
2020-09-22 16:19:06,"0414 불돗개 🐕","러닝할때 마스크 안쓰고싶어"
2020-09-22 16:19:19,"Mormon Buddhist 🧎🏻‍♀","진짜.....ㅠ"
2020-09-22 16:19:27,"Mormon Buddhist 🧎🏻‍♀","오늘 점심에 청계천 근처 산책하는데"
2020-09-22 16:19:35,"Mormon Buddhist 🧎🏻‍♀","진짜 행복이 이런걸까...생각함....ㅠ"
2020-09-22 16:26:11,"1021 애플하수인📲","드라마 보다가"
2020-09-22 16:26:14,"1021 애플하수인📲","마스크 안쓴거 보면"
2020-09-22 16:26:16,"1021 애플하수인📲","흠칫한다"
2020-09-22 16:31:44,"0414 불돗개 🐕","마스크 닿는 라인따라 진정팩도 나오더라"
2020-09-22 18:04:16,"1021 애플하수인📲","마스크 진짜 피부 상하게 하지 ㅠ"
2020-09-22 21:23:20,"0414 불돗개 🐕","오빠 인스타에 어그로 끌려다 말았다"
2020-09-22 21:23:23,"0414 불돗개 🐕","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-22 21:23:46,"0414 불돗개 🐕","300일 축하해~ 서로 잘 지내보자^^"
2020-09-22 21:23:53,"0414 불돗개 🐕","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-22 21:33:04,"0901 개불","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-22 21:33:18,"지윤","ㅋㅋㅋㅋ 틀린말은 아님"
2020-09-22 21:33:39,"0901 개불","개웃기넼ㅋㅋㅋㅋ"
2020-09-22 21:34:09,"0414 불돗개 🐕","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-22 21:34:23,"0414 불돗개 🐕","더이상의 물의는 네이버..⭐️"
2020-09-22 21:42:53,"1021 애플하수인📲","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-22 21:47:33,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-26 16:54:46,"Mormon Buddhist 🧎🏻‍♀","길을 걷다 갑자기 경민오빠 향이 나서 흠칫하면서 설마 여기에 오빠가....?"
2020-09-26 16:54:49,"Mormon Buddhist 🧎🏻‍♀","했지만 그는 없었다....."
2020-09-26 16:54:54,"지윤","ㅋㅋㅋㅋㅋ"
2020-09-26 16:54:56,"지윤","그의향..."
2020-09-26 16:55:02,"Mormon Buddhist 🧎🏻‍♀","그의 향기........"
2020-09-26 16:55:15,"Mormon Buddhist 🧎🏻‍♀","후...희귀한 향기인데 말이지..."
2020-09-26 16:55:24,"Mormon Buddhist 🧎🏻‍♀","날 발견하고 숨은건가..."
2020-09-26 16:56:42,"0901 개불","이모티콘"
2020-09-26 17:00:34,"0414 불돗개 🐕","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-26 17:00:40,"0414 불돗개 🐕","옴팡이 닮았네"
2020-09-26 17:33:33,"1021 애플하수인📲","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-26 18:18:53,"0901 개불","옴팡이입니당"
2020-09-26 19:15:48,"0414 불돗개 🐕","차옴팡"
2020-09-29 13:44:35,"지윤","오늘다들 모해?"
2020-09-29 13:47:30,"Mormon Buddhist 🧎🏻‍♀","오늘은 열심히 수업듣고...집으로 갑니다...."
2020-09-29 13:47:47,"지윤","저 오늘 일찍 끝났는데"
2020-09-29 13:47:51,"지윤","접선 전머양"
2020-09-29 13:48:11,"Mormon Buddhist 🧎🏻‍♀","하오 하오~~~근데 저 여섯시반 종로 끝이요ㅠ"
2020-09-29 13:49:24,"지윤","웅웅 그 근처에서 저도 할 일 하규 있음 될드ㅛ요"
2020-09-29 13:49:49,"0414 불돗개 🐕","부럽따!"
2020-09-29 13:49:56,"0414 불돗개 🐕","미린이 수업 잘 듣고 있어?"
2020-09-29 13:50:00,"지윤","언니 야근이야?"
2020-09-29 13:51:11,"Mormon Buddhist 🧎🏻‍♀","오늘이 이제 이론수업 마지막날!!!! 앞으로 세달간은 계에에에속 푸로젝트..!"
2020-09-29 13:51:24,"Mormon Buddhist 🧎🏻‍♀","연정이는 오늘 모하니"
2020-09-29 13:52:33,"0414 불돗개 🐕","푸 로 젝 트!!!!"
2020-09-29 13:52:38,"0414 불돗개 🐕","나는 야근까진 아니지만"
2020-09-29 13:52:40,"지윤","꺄악"
2020-09-29 13:52:45,"0414 불돗개 🐕","몸이 조금 좋지 않아서 일찍 가보려고..."
2020-09-29 13:52:46,"지윤","미린이도 거기 정리되면"
2020-09-29 13:52:48,"0414 불돗개 🐕","여러분"
2020-09-29 13:52:55,"지윤","언니랑 나 파이썬 공부하는데"
2020-09-29 13:52:56,"0414 불돗개 🐕","3키로 16분30초대로 뛰면"
2020-09-29 13:52:57,"지윤","함께하자"
2020-09-29 13:52:59,"0414 불돗개 🐕","죽어요.."
2020-09-29 13:53:00,"지윤","헐 언니....."
2020-09-29 13:53:01,"지윤","ㅠㅠㅠㅠ"
2020-09-29 13:53:14,"0414 불돗개 🐕","여군 기준 1급 찍고"
2020-09-29 13:53:16,"0414 불돗개 🐕","쓰러짐.."
2020-09-29 13:53:19,"지윤","디진다 진짜"
2020-09-29 13:53:23,"0414 불돗개 🐕","나는 진짜 왜그럴까?"
2020-09-29 13:53:24,"0414 불돗개 🐕","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 13:53:25,"지윤","언니 멋있지만"
2020-09-29 13:53:27,"지윤","좀"
2020-09-29 13:53:28,"0414 불돗개 🐕","아무도 안시켰는데 ㅜ"
2020-09-29 13:53:30,"지윤","사려가면서해..."
2020-09-29 13:53:46,"지윤","건강하려고 뛰는건데"
2020-09-29 13:53:49,"지윤","건강상해요"
2020-09-29 13:55:05,"Mormon Buddhist 🧎🏻‍♀","좋아 저도 할래요."
2020-09-29 13:55:48,"지윤","미린이 혹시 매일 자습하니?"
2020-09-29 13:56:07,"지윤","우리 공부인증 톡에 초대해줄깤ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 13:56:15,"지윤","(어제 인증 안해서 오늘 해야하는 사람)"
2020-09-29 13:58:39,"Mormon Buddhist 🧎🏻‍♀","이 톡엔 또 누가있는거에요"
2020-09-29 13:58:40,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 13:58:47,"지윤","지선 지윤 토미"
2020-09-29 13:58:57,"Mormon Buddhist 🧎🏻‍♀","좋아요.....전 지금 abap만 하고 있긴 하지만....."
2020-09-29 13:59:00,"Mormon Buddhist 🧎🏻‍♀","일단...."
2020-09-29 13:59:00,"1021 애플하수인📲","저는 요즘"
2020-09-29 13:59:04,"지윤","우리 다 다른 공부해"
2020-09-29 13:59:05,"지윤","ㅋㅋㅋㅋ"
2020-09-29 13:59:08,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 13:59:12,"지윤","나와라"
2020-09-29 13:59:12,"Mormon Buddhist 🧎🏻‍♀","아 다 파이썬 아니고?"
2020-09-29 13:59:17,"Mormon Buddhist 🧎🏻‍♀","나와 정연."
2020-09-29 13:59:20,"지윤","10월부턴 파이썬인데"
2020-09-29 13:59:22,"1021 애플하수인📲","사강- 줌수업-점심- 자격증 스터디 - 헬스 - 자격증 공부 - 자소서"
2020-09-29 13:59:23,"Mormon Buddhist 🧎🏻‍♀","나 요즘 당신ㅇ ㅣ 준 립밤으로"
2020-09-29 13:59:24,"지윤","일단 가습"
2020-09-29 13:59:26,"1021 애플하수인📲","이순서대로 살아가고 있습니다"
2020-09-29 13:59:34,"Mormon Buddhist 🧎🏻‍♀","너무 달콤한 바닐라향을 느끼며 살아가고있어"
2020-09-29 13:59:36,"Mormon Buddhist 🧎🏻‍♀","너무 좋아"
2020-09-29 13:59:38,"Mormon Buddhist 🧎🏻‍♀","그 립밤."
2020-09-29 13:59:47,"1021 애플하수인📲","고로 지금은 자격증 스터디를 해야합니다..."
2020-09-29 14:00:43,"1021 애플하수인📲","여러분 오늘 만나요?"
2020-09-29 14:01:26,"Mormon Buddhist 🧎🏻‍♀","저는 만납니다"
2020-09-29 14:01:26,"Mormon Buddhist 🧎🏻‍♀","후후"
2020-09-29 14:01:27,"지윤","나 미린은 만날듯"
2020-09-29 14:03:12,"0414 불돗개 🐕","헐 미친"
2020-09-29 14:03:15,"0414 불돗개 🐕","나도 오늘 다시 꺼냈는데"
2020-09-29 14:03:16,"0414 불돗개 🐕","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 14:03:18,"지윤","미린이 무슨역이서 가깝지?"
2020-09-29 14:03:27,"Mormon Buddhist 🧎🏻‍♀","저 종각 종로3가"
2020-09-29 14:03:32,"Mormon Buddhist 🧎🏻‍♀","어디든 좋아요"
2020-09-29 14:03:33,"Mormon Buddhist 🧎🏻‍♀","!"
2020-09-29 14:03:34,"1021 애플하수인📲","공부하러 만나는 건가여"
2020-09-29 14:03:38,"지윤","오키 종각어딘가로 감"
2020-09-29 14:03:40,"1021 애플하수인📲","가서 문제 풀어도됨..?"
2020-09-29 14:03:45,"지윤","나는 미린이 오기 전까지 공부하다가"
2020-09-29 14:03:46,"0414 불돗개 🐕","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 14:03:51,"0414 불돗개 🐕","존나 귀여운 질문"
2020-09-29 14:03:51,"지윤","미린이 만나서 밥먹지않을까"
2020-09-29 14:03:52,"0901 개불","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 14:03:55,"지윤","졸귀넼ㅋㅋㅋㅋ"
2020-09-29 14:03:58,"0901 개불","만났는데"
2020-09-29 14:04:02,"0901 개불","말없이 문제만 풀고"
2020-09-29 14:04:04,"1021 애플하수인📲","토요일날 시험이라 1회분은 풀어야해"
2020-09-29 14:04:06,"1021 애플하수인📲","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 14:04:10,"0901 개불","전 10월9일을 기약하겠어여"
2020-09-29 14:04:24,"1021 애플하수인📲","근데 나 예지랑 스터디 끝나면 3시반 쯤임"
2020-09-29 14:04:27,"0901 개불","요즘 아이폰11pro로 갈까 12나오는거 기다릴까 고민임"
2020-09-29 14:04:28,"1021 애플하수인📲","여러분 몇시에 만나여"
2020-09-29 14:04:30,"Mormon Buddhist 🧎🏻‍♀","나도 너 만나서 그때 중국어 문제 풀었잖앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 14:04:34,"1021 애플하수인📲","pro Good"
2020-09-29 14:04:40,"Mormon Buddhist 🧎🏻‍♀","만나서 공부만 함"
2020-09-29 14:04:42,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 14:04:45,"1021 애플하수인📲","12 충전기 없고 이어폰 없ㅇㅁ"
2020-09-29 14:04:46,"지윤","미린이 6:30분에 올것"
2020-09-29 14:04:50,"1021 애플하수인📲","11pro 고속충전기줌"
2020-09-29 14:04:52,"1021 애플하수인📲","아 그러면"
2020-09-29 14:04:54,"1021 애플하수인📲","가보도록 노력해볼게요"
2020-09-29 14:04:56,"지윤","ㅇㅋ"
2020-09-29 14:05:02,"1021 애플하수인📲","요즘 시국에 스터디는"
2020-09-29 14:05:05,"1021 애플하수인📲","행아웃으로 합니다"
2020-09-29 14:05:09,"1021 애플하수인📲","신선하쥬"
2020-09-29 14:05:18,"지윤","ㅋㅋㅋㅋㅋ 우리 독서모임도 줌으로 했음"
2020-09-29 14:06:10,"1021 애플하수인📲","행아웃하세요 여러분"
2020-09-29 14:06:19,"1021 애플하수인📲","줌 거지같은건 30분 밖에 안주는데"
2020-09-29 14:06:26,"1021 애플하수인📲","행아웃은 훨씬 가볍고 시간 제한도 없는 구글 것"
2020-09-29 14:06:34,"Mormon Buddhist 🧎🏻‍♀","오호"
2020-09-29 14:07:03,"0414 불돗개 🐕","나는 마이크로소프트 팀즈"
2020-09-29 14:07:42,"1021 애플하수인📲","줌 중국산이라"
2020-09-29 14:07:46,"1021 애플하수인📲","안쓰려고 노력함"
2020-09-29 14:08:32,"Mormon Buddhist 🧎🏻‍♀","아?"
2020-09-29 14:08:36,"Mormon Buddhist 🧎🏻‍♀","중국산이야???????????????"
2020-09-29 14:08:37,"Mormon Buddhist 🧎🏻‍♀","미친"
2020-09-29 14:08:38,"Mormon Buddhist 🧎🏻‍♀","몰랐어"
2020-09-29 14:09:03,"Mormon Buddhist 🧎🏻‍♀","너무나 부드럽고 좋은것...."
2020-09-29 14:09:11,"Mormon Buddhist 🧎🏻‍♀","쳌호 립밤 만세..."
2020-09-29 14:11:12,"1021 애플하수인📲","쳌호 립밤이 뭐죠"
2020-09-29 14:11:16,"지윤","나 구글밋도 쓰는데 갠찮음"
2020-09-29 14:11:28,"1021 애플하수인📲","내가 립밤 줬었나"
2020-09-29 14:11:34,"1021 애플하수인📲","나 치매인가"
2020-09-29 14:11:38,"1021 애플하수인📲","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 14:11:51,"Mormon Buddhist 🧎🏻‍♀","체코립밤 아니야...?"
2020-09-29 14:11:55,"1021 애플하수인📲","아"
2020-09-29 14:11:56,"Mormon Buddhist 🧎🏻‍♀","사진"
2020-09-29 14:11:57,"1021 애플하수인📲","발레아?"
2020-09-29 14:11:59,"Mormon Buddhist 🧎🏻‍♀","이거......"
2020-09-29 14:12:00,"1021 애플하수인📲","아 이거"
2020-09-29 14:12:02,"1021 애플하수인📲","독일산이야"
2020-09-29 14:12:06,"0414 불돗개 🐕","개좋아저거"
2020-09-29 14:12:07,"Mormon Buddhist 🧎🏻‍♀","아하"
2020-09-29 14:12:09,"Mormon Buddhist 🧎🏻‍♀","그럼 정정"
2020-09-29 14:12:13,"1021 애플하수인📲","그 독일 디엠에서"
2020-09-29 14:12:14,"Mormon Buddhist 🧎🏻‍♀","독일립밤 만세...!"
2020-09-29 14:12:14,"1021 애플하수인📲","파는건디"
2020-09-29 14:12:22,"1021 애플하수인📲","체코 디엠에도 팔았엉"
2020-09-29 14:12:31,"Mormon Buddhist 🧎🏻‍♀","넘 좋아"
2020-09-29 14:12:31,"1021 애플하수인📲","한국에서는 좀 비싸게팔더라"
2020-09-29 14:12:34,"1021 애플하수인📲","겁나 싼데"
2020-09-29 14:12:40,"Mormon Buddhist 🧎🏻‍♀","바이오더마만 썼는데"
2020-09-29 14:12:45,"Mormon Buddhist 🧎🏻‍♀","이거 향이 개인적으로 더 좋은듯"
2020-09-29 14:13:18,"1021 애플하수인📲","보니가 디엠 가고싶네요"
2020-09-29 14:13:20,"1021 애플하수인📲","아련하다"
2020-09-29 14:14:14,"1021 애플하수인📲","저거 필요하년 말해"
2020-09-29 14:14:22,"1021 애플하수인📲","집에 많음.. 쟁여왔어"
2020-09-29 14:14:24,"1021 애플하수인📲","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 14:15:49,"Mormon Buddhist 🧎🏻‍♀","이제 갓 개봉해서ㅎㅎㅎㅎ필요해지면 말하겠습니당"
2020-09-29 14:16:24,"1021 애플하수인📲","오킈오킈"
2020-09-29 15:49:13,"1021 애플하수인📲","공화문"
2020-09-29 15:49:16,"1021 애플하수인📲","광화문으로 가면 되나여"
2020-09-29 15:54:56,"Mormon Buddhist 🧎🏻‍♀","종각이요"
2020-09-29 15:55:03,"Mormon Buddhist 🧎🏻‍♀","!!!"
2020-09-29 15:55:07,"Mormon Buddhist 🧎🏻‍♀","종각이나 종로3가"
2020-09-29 15:55:14,"Mormon Buddhist 🧎🏻‍♀","근처면 제가 꿑나고 가겠습니당"
2020-09-29 15:55:33,"0414 불돗개 🐕","즐거운 삼자대면 되시길 바랍니다..."
2020-09-29 15:55:43,"0414 불돗개 🐕","이모티콘"
2020-09-29 15:55:53,"0414 불돗개 🐕","넝마가 된 저는 회복하고 있을게요..."
2020-09-29 15:56:00,"0414 불돗개 🐕","이시국에 기침도 한다 ㅎ"
2020-09-29 15:57:00,"0901 개불","ㅠㅜ"
2020-09-29 15:57:03,"0901 개불","푹쉬고 어여 회복하셈.."
2020-09-29 15:57:14,"1021 애플하수인📲","리얼 이시국 감기는..."
2020-09-29 16:11:11,"지윤","ㅠㅠㅠ쾌차해 언니"
2020-09-29 17:26:24,"Mormon Buddhist 🧎🏻‍♀","지선쒸 빨리 쾌차하자ㅠㅠㅠ"
2020-09-29 17:30:33,"0414 불돗개 🐕","이모티콘"
2020-09-29 17:30:37,"0414 불돗개 🐕","다들 감사합니다"
2020-09-29 17:30:43,"0414 불돗개 🐕","여전히 따스한 사람들,,"
2020-09-29 18:28:16,"Mormon Buddhist 🧎🏻‍♀","열어분..."
2020-09-29 18:28:18,"Mormon Buddhist 🧎🏻‍♀","어디신가요..."
2020-09-29 18:28:26,"Mormon Buddhist 🧎🏻‍♀","저 3분뒤에 끝납니당"
2020-09-29 20:21:21,"Mormon Buddhist 🧎🏻‍♀","사진"
2020-09-29 21:05:33,"0414 불돗개 🐕","셋 셀카좀올려줘요"
2020-09-29 21:40:54,"Mormon Buddhist 🧎🏻‍♀","사진"
2020-09-29 21:41:00,"Mormon Buddhist 🧎🏻‍♀","즐거워요 여러뷴...."
2020-09-29 21:49:07,"0414 불돗개 🐕","ㅋㅋㅋㅋㅋㅋ"
2020-09-29 21:49:14,"0414 불돗개 🐕","어디여요 저긴"
2020-09-29 21:54:17,"Mormon Buddhist 🧎🏻‍♀","여긴 익선동 미담헌"
2020-09-29 21:55:40,"0901 개불","오.."
2020-09-29 22:02:11,"0414 불돗개 🐕","전 컨디션이 왜 안좋나했더니"
2020-09-29 22:02:18,"0414 불돗개 🐕","생리통이네요.."
2020-09-29 22:06:12,"Mormon Buddhist 🧎🏻‍♀","ㅠㅠㅠㅠㅠㅠㅠㅠ"
2020-09-29 22:14:16,"1021 애플하수인📲","저흰이제 해산"
2020-09-29 22:21:18,"지윤","https://twitter.com/elenic1/status/1310519755602710528?s=10"
2020-09-29 22:22:18,"0901 개불","ㅠㅜㅠㅜ"
2020-09-29 22:22:28,"지윤","언니 약 먹었어? ㅠ"
2020-09-29 22:22:32,"0901 개불","여자친구는 아예 생리전에 산부인과가서 약처방을 받더라"
2020-09-29 22:22:37,"지윤","아이고야.."
2020-09-29 22:22:38,"0901 개불","약국약은 안받는대.."
2020-09-29 22:22:51,"0901 개불","근데 약국약이 약이 더 쎈거라면서"
2020-09-29 22:22:55,"0901 개불","내성도 쉽게 생기고.."
2020-09-29 22:23:08,"Mormon Buddhist 🧎🏻‍♀","원래 그런 호르몬약은 처방약이 가장 안전하기도 하구 해서"
2020-09-29 22:23:27,"지윤","아..! 더 쎄서 내성이 생기는구나"
2020-09-29 22:23:49,"0901 개불","응 그렇다구 하더라고.."
2020-09-29 23:18:42,"Mormon Buddhist 🧎🏻‍♀","사진"
2020-09-29 23:18:43,"Mormon Buddhist 🧎🏻‍♀","저는 집도착해서"
2020-09-29 23:18:47,"Mormon Buddhist 🧎🏻‍♀","작전투입이요......"
2020-09-29 23:18:55,"지윤","세상에 벌써 투입인가요"
2020-09-29 23:21:45,"1021 애플하수인📲","헐.."
2020-09-29 23:24:51,"Mormon Buddhist 🧎🏻‍♀","네....이번 추석은 정말 일찍 시작하네요......"
2020-09-29 23:24:52,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 23:26:17,"0414 불돗개 🐕","넹넹 약 먹었읍니다"
2020-09-29 23:26:20,"0414 불돗개 🐕","사진"
2020-09-29 23:26:26,"0414 불돗개 🐕","꼬치 수량만봐도"
2020-09-29 23:26:36,"0414 불돗개 🐕","아니 소쿠리 크기만 봐도,,,"
2020-09-29 23:28:24,"Mormon Buddhist 🧎🏻‍♀","계란 두판 이미 돌파"
2020-09-29 23:30:17,"0901 개불","ㄷㄷ.."
2020-09-29 23:32:20,"Mormon Buddhist 🧎🏻‍♀","그와즁에 깔린 신문지"
2020-09-29 23:32:22,"Mormon Buddhist 🧎🏻‍♀","다 조선일보야"
2020-09-29 23:32:23,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 23:32:31,"Mormon Buddhist 🧎🏻‍♀","회사복지..무료신문......"
2020-09-29 23:33:58,"0414 불돗개 🐕","시간이 늦었어도"
2020-09-29 23:34:02,"0414 불돗개 🐕","이렇게 벌써 하시나요..."
2020-09-29 23:34:12,"0414 불돗개 🐕","글고 전만 하시는게 아니죠....?"
2020-09-29 23:34:43,"Mormon Buddhist 🧎🏻‍♀","생선도 하고"
2020-09-29 23:34:50,"Mormon Buddhist 🧎🏻‍♀","일단 할 수 있는 준비 다 하는즁..."
2020-09-29 23:34:55,"Mormon Buddhist 🧎🏻‍♀","나물도 오늘 손질하시는듯"
2020-09-29 23:42:00,"Mormon Buddhist 🧎🏻‍♀","어휴 김가네 대를 이을 남자가 한명밖에 없는게 정말 다행이야....누가 시집오든 정말 뜯어말리고 싶다........"
2020-09-29 23:42:25,"Mormon Buddhist 🧎🏻‍♀","다들 추석때 안전칩거 하시나요"
2020-09-29 23:42:26,"지윤","아아...자매여"
2020-09-29 23:45:46,"Mormon Buddhist 🧎🏻‍♀","5남매가 낳은 아이들 총 10명중 기이하게도 여자아이만 9명이라는 점...하늘이 살렸다......"
2020-09-29 23:45:54,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 23:46:03,"Mormon Buddhist 🧎🏻‍♀","얼른 독립해서 떠나거라 나의 자매들이여...."
2020-09-29 23:46:09,"지윤","ㅋㅋㅋㅋㅋㅋㅋㅋ 이거 메갈신이 점지한거 아니노"
2020-09-29 23:46:50,"지윤","진짜 명절... 할머님 ㅠㅠ 건강상하세요"
2020-09-29 23:47:04,"Mormon Buddhist 🧎🏻‍♀","와중에 첫째인 우리아빠 둘째까지 딸이라는걸 알고 셋째에 도전..."
2020-09-29 23:47:15,"Mormon Buddhist 🧎🏻‍♀","장남코인 떡락해...셋째도 딸인걸로 밝혀져 할머니 눈물"
2020-09-29 23:47:17,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 23:47:17,"지윤","그리고 셋째도 딸이었습니다"
2020-09-29 23:47:21,"지윤","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 23:48:41,"지윤","어휴"
2020-09-29 23:48:50,"지윤","아니 근데 지금 전부치면 몇시까지해...?"
2020-09-29 23:48:52,"지윤","늦었다구"
2020-09-29 23:49:23,"Mormon Buddhist 🧎🏻‍♀","아마 한 30분정도 더하면 얼추 마무리될듯해요..."
2020-09-29 23:49:28,"지윤","ㅠㅠㅠㅠㅠㅠㅠㅠ"
2020-09-29 23:49:34,"지윤","오늘 하루가 길구먼"
2020-09-29 23:49:37,"Mormon Buddhist 🧎🏻‍♀","지금 마무리로 고구마전이랑 부추전 만드는중이라"
2020-09-29 23:49:40,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 23:49:45,"Mormon Buddhist 🧎🏻‍♀","정말 기나긴 하루네요..."
2020-09-29 23:49:59,"Mormon Buddhist 🧎🏻‍♀","다 끝나면 이제 기름 튄 바닥"
2020-09-29 23:50:05,"Mormon Buddhist 🧎🏻‍♀","알콜 뿌려서 싹 닦고"
2020-09-29 23:50:09,"0414 불돗개 🐕","아이고 ㅜㅜㅜㅜ"
2020-09-29 23:50:12,"Mormon Buddhist 🧎🏻‍♀","뒷정리까지하면 대략 한시반 예상..."
2020-09-29 23:50:13,"0414 불돗개 🐕","고생많으십니다 ㅠㅠ"
2020-09-29 23:50:24,"Mormon Buddhist 🧎🏻‍♀","이제는 익숙해요ㅎㅎㅎㅎㅎㅎㅎㅎ"
2020-09-29 23:50:30,"Mormon Buddhist 🧎🏻‍♀","일 다끝나고 먹는 맥주 한 캔의"
2020-09-29 23:50:32,"Mormon Buddhist 🧎🏻‍♀","시원함..."
2020-09-29 23:50:47,"0414 불돗개 🐕","ㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-29 23:51:00,"0414 불돗개 🐕","살짝 얼려두어요,, 30분 내로 마실수있궤..."
2020-09-29 23:52:21,"지윤","아아"
2020-09-29 23:52:29,"지윤","바닥도 닦아야해 ㅠㅠㅠㅠ"
2020-09-29 23:52:34,"지윤","마자 이거 술러시"
2020-09-29 23:52:36,"지윤","맛나거덩요"
2020-09-30 00:09:46,"Mormon Buddhist 🧎🏻‍♀","작은언니 마지막 뒷정리하다 신문지에 깔린 식칼 못보고 베어서 유혈사태 발생....."
2020-09-30 00:09:49,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-30 00:09:52,"Mormon Buddhist 🧎🏻‍♀","다이나믹 추석...."
2020-09-30 00:09:53,"지윤","헉"
2020-09-30 00:10:00,"지윤","깊게 베이셨어?"
2020-09-30 00:10:03,"지윤","아이고 ㅜㅜㅜㅜ"
2020-09-30 00:10:06,"Mormon Buddhist 🧎🏻‍♀","여러분 명절이 이렇게나 위험합니다..."
2020-09-30 00:10:07,"0414 불돗개 🐕","헐"
2020-09-30 00:10:10,"Mormon Buddhist 🧎🏻‍♀","엄청 깊게는 안베이고"
2020-09-30 00:10:12,"Mormon Buddhist 🧎🏻‍♀","다행히..."
2020-09-30 00:10:18,"지윤","유해하다"
2020-09-30 00:10:18,"0414 불돗개 🐕","ㅠㅠㅠ 아 다행이다 진짜"
2020-09-30 00:10:21,"지윤","다행이야 ㅜㅜㅜ"
2020-09-30 00:10:23,"지윤","ㅜㅜㅜㅜ"
2020-09-30 00:10:27,"지윤","놀라셨겠다"
2020-09-30 00:10:49,"0414 불돗개 🐕","지혈은 하셨어??"
2020-09-30 00:11:17,"Mormon Buddhist 🧎🏻‍♀","지혈하고"
2020-09-30 00:11:20,"Mormon Buddhist 🧎🏻‍♀","칭칭 붕대감고"
2020-09-30 00:11:22,"Mormon Buddhist 🧎🏻‍♀","ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2020-09-30 00:11:34,"Mormon Buddhist 🧎🏻‍♀","퇴근하고 오지마자 계속 일했다고"
